a,b,c,d,e,f,g,outcome
0.6701333195330843,124.22510776603514,1,1,10.144632163037773,1,110.98315717026935,49.42323272163607
0.6147157081360941,103.98623174990811,1,1,11.177930547850778,0,103.16310225923556,59.25274911266662
0.7380194335637658,130.7332468837127,2,0,9.387866991481923,1,112.98432570825267,39.5404340712641
0.6890313157382391,120.07896255761194,10,0,10.61884351627447,0,95.30208662226578,58.98517467875631
0.3204840263017772,74.35679879144523,3,0,9.410422521524076,0,103.55883222646419,61.23691543203462
0.7063097595980814,122.72490355129466,10,0,10.487350583148817,1,104.03751701783092,57.42897436909442
0.6662217266099209,116.74990323687285,8,0,9.033814897658507,0,95.59471101324992,54.419818973270566
0.6284963049715468,118.43171284684189,2,1,12.19673118912176,0,93.6195107392738,69.91081446148846
0.7963816983738141,132.6817443953969,7,1,10.483094878126513,1,105.71695637127807,67.10468087646382
0.5651286363276569,116.42805517981857,7,1,12.6012611392806,0,104.54491051401298,67.42910263609477
0.5517161636742038,107.89109687985723,4,0,10.018268383377421,0,97.93946054484057,49.39629737331087
0.8192971042495749,133.11032726501787,8,0,9.169252823002227,1,105.4780259976457,65.78177092906748
0.598513414955578,117.93420608749771,7,1,11.886859119185498,1,103.84054697318022,64.10085219499534
0.6911436374228614,110.68600023467596,8,1,9.974154803812123,0,100.89685129541115,66.27273451784141
0.3143072198398915,86.36175012170872,9,1,10.915477078043876,0,101.46730116415397,55.09451497875415
0.6177337288069324,112.19180801512324,1,1,11.510131469428819,1,96.77526314401183,65.55387933867749
0.48880973990171306,97.66151834446109,6,0,8.88567736900003,1,96.03589071305768,46.04284799100382
0.818955586848606,128.72953248907322,4,1,12.054355438235532,0,100.06621232023595,57.20700849946003
0.7890466848560145,132.22594764503634,2,1,9.156835892574183,0,97.86176655228513,61.23558824685236
0.7511374934865653,123.5058578513343,6,0,11.07809175825193,1,96.08238761319645,65.75623097793701
0.5751515419124225,104.43175321884809,5,0,8.847241654560094,0,102.72934130228012,56.53875824743271
0.5261461996494727,113.17606323259673,3,0,9.112206862071172,0,103.40595679131806,56.37426767929228
0.6374947521076386,109.71143737070938,6,0,7.989156722197418,0,94.21795255856829,51.74467964131193
0.443166319394237,105.42737848939885,1,1,10.091950661757897,1,103.43507333452092,60.772771981057446
0.6859427420354596,115.02527446011935,9,1,10.353623041276531,0,105.22393376150833,67.55668254388951
0.5008398972900245,102.39397570665363,9,0,9.772247181098134,1,103.31588783347823,60.726766731980916
0.611581517969066,112.56101831465512,4,0,9.481264769594544,1,99.16109205461095,52.30855480405013
0.509134680227918,99.91906137582407,1,1,11.43694855821594,0,96.49068908946127,67.06332795065175
0.7717756791572974,123.3278372645751,9,0,9.849618125303557,1,107.03162683696915,48.89152484599339
0.7120249543329464,127.1036070176631,10,0,11.73859813984439,1,109.47455442019078,53.39242312066138
0.34640549624157657,85.11146353525747,2,1,11.98847466147487,1,111.98708495052878,65.60268749201943
0.6296903742461062,115.63372539121694,7,1,11.536330284196138,0,105.32523217880124,64.05769687672247
0.5269793326870094,100.38023406482155,7,0,10.961428931923734,0,103.22597948359495,62.9050665486881
0.6966557443595818,120.63142745390984,8,0,12.259575557868063,0,95.87807374911364,57.255390383866846
0.5069870558087715,102.34980881880377,3,0,8.22503791058364,1,98.51407313085333,59.7541326033633
0.6488338619804832,116.3650571539209,4,1,11.493956927543524,0,101.78192255009405,62.46560078909729
0.6432772042234873,118.8788179643672,8,0,9.184555970039208,0,105.65468596101275,61.40307573058595
0.49619755653113096,103.19371160026193,5,1,11.80152298777971,0,106.54783337767603,64.88516784320029
0.5787300070179455,111.3994708042004,3,1,10.340645150219283,1,104.46641696203915,66.40801979066578
0.5677298180561294,102.03342725557647,2,0,11.21334407384417,1,101.89380498786842,57.26410203100474
0.7007646367112752,114.0599818674827,4,1,10.196983955567783,1,102.28049173350576,54.801816210956176
0.525724757286822,104.63411541807234,7,1,11.518159902024491,0,104.77557450814506,66.91349191646115
0.637216735941152,107.63161617327958,7,0,10.255916198909564,1,111.13805724912548,57.164853389231794
0.4969593153779961,99.4970231923999,5,0,9.121651392523422,0,103.78493938802197,52.93510815407457
0.5887615250210949,107.91448614954079,10,1,11.705787167589571,1,113.19072847778101,64.66397778585537
0.49587205054354655,107.18312692419983,5,0,10.249955557298717,0,101.39162657491393,53.55657087918741
0.5093374140109308,97.0806051718117,3,0,9.83208561633207,1,107.1379495909858,47.408356973249916
0.8274360423368332,130.680084736239,10,1,10.887012715219775,0,100.56553095576623,67.38132336879141
0.6120765307402944,114.96545928786182,8,1,11.768882479170435,1,105.15227697769375,66.2336898297618
0.6597357075582657,105.80441695394518,1,0,7.360600586487658,1,101.96959745956417,44.81173430573358
0.6132026158232442,105.56443451021123,3,0,10.433804159068739,1,105.18481976797128,54.35412347242165
0.6618426031443487,114.38084182068457,9,0,9.948019636023995,1,100.69550113451974,67.49345652425941
0.3935867011300438,94.76666454497703,7,1,10.399332245004942,0,110.1406039755295,68.02187221623792
0.6678691037068489,113.61793945213901,8,1,11.213364012922435,0,94.78634512853283,65.43221028040635
0.4917409933683068,89.9737976124072,8,0,9.953135227026452,0,95.89805794508143,51.537652077068266
0.4456491160512286,91.15042311008095,2,1,10.856079722494382,1,99.05920785477561,62.16143172388166
0.5735068991297823,114.37382402145353,4,0,10.692555361650752,1,106.38292124853787,53.09219384891285
0.6590736157118133,118.0088250775212,6,0,9.216812439684931,0,97.61506780208312,58.238306784697265
0.3675880884003906,93.81468062803674,5,0,11.27435995725018,1,108.5815953543029,59.63129247288026
0.4239727347031703,96.46167620374054,2,0,9.794697656771465,0,94.58630585141141,59.39253223975362
0.4314413360215159,93.83170387258271,4,1,12.090249475076465,1,103.74908147081187,56.061589759699736
0.6943668487389996,118.21315029727674,9,1,10.463318336511406,0,93.31536149329047,67.88010242409989
0.520917625959564,101.28008649780608,1,0,8.976868987258385,1,98.21758505113613,55.38284767754167
0.6257187607726866,111.38507293484948,5,0,11.687894642037188,0,99.33672136434961,47.94814075516866
0.7386136162276369,124.9330141230266,7,1,10.47690748844488,0,98.6387999576529,60.94568667929622
0.7355074753981459,121.87968462942027,8,1,8.997290251978558,1,110.11180392677421,70.9814386109689
0.5078531547196903,93.53439000431489,2,1,10.014126114047373,0,92.01936984104672,62.617547199597446
0.6922571851051931,120.82102370028342,5,0,10.370104076885928,1,103.59995822342879,61.14527098165766
0.6991428611278394,122.64440968290603,8,1,12.645896168486725,1,109.70375262371756,63.638503193188306
0.6092395267622983,108.75331900226499,6,1,11.28656123922264,1,107.5511029994087,69.6657755370619
0.15279005265243484,74.68229067062755,7,1,10.139272539017568,0,97.71470748250337,58.09499269070949
0.679055660416493,112.50617835865299,4,0,11.573168355959925,0,98.34618266732775,54.371245505324886
0.8171692200859937,126.20707876891774,10,0,8.787454319790681,0,103.15495576288438,60.06067529176387
0.21706897871011144,77.49203901068879,7,0,9.93499212691451,0,100.55358510673493,57.47723849238037
0.5442492075464784,103.98259087175859,10,1,12.067919635554874,1,95.09407323353899,69.7945754122785
0.711753287433357,123.10235840318077,9,1,10.958900291325287,0,98.33167425478479,61.20224694475715
0.6422372648663579,106.12814876986627,7,0,10.652635964498367,0,99.13946722406159,53.40872919419513
0.5870874319903017,115.59368466935115,9,1,10.638717724157646,0,93.97380720073862,70.26854286257809
0.5439586912723264,113.10377498553042,2,0,10.187124152302628,0,103.77270849320527,46.094521715308915
0.752974104709832,125.33874953128459,10,1,12.16362102197553,0,109.20562126672485,68.90450942006753
0.33100033835263787,78.57399586828657,3,0,10.802639201542744,0,109.46549898991579,55.21817378344598
0.4287538355188598,99.08177747533482,4,1,11.91313978576613,0,100.1400389980945,65.67001155879805
0.7470023588036288,135.0751418438372,8,0,8.585050344066845,1,116.93148084092152,57.275538331893884
0.6878482554776344,120.04928014302217,7,0,10.088930864495639,1,98.88985704352838,61.31020362564671
0.3792972128238663,92.08650258023714,9,1,7.099217776562425,0,95.7545464507547,69.19217154722088
0.6750459125370813,112.19006334486004,2,0,9.514116905321176,0,94.57102070283418,53.19468755271853
0.17850370710529795,76.95674990118721,9,1,9.403707834279626,0,94.6081380784321,63.04321687204818
0.854150708314851,132.15097293776375,3,1,10.759826699721481,0,104.83452847483605,64.97012705747937
0.5315891208341235,107.37357069775004,7,0,9.890101388289652,1,105.14907474986009,53.742655430268165
0.5660462264608128,99.82509031461939,5,1,11.660635973349576,1,103.09119904460803,65.05410812394692
0.7197069083445538,122.43125779280105,8,1,9.574356987254458,1,106.34478529303469,66.54572274919374
0.5352888168451653,104.82897223711734,7,0,11.146928609522758,1,109.10837622069585,59.04352844877874
0.49795940874120603,102.77410826516456,9,0,9.453481615721108,1,104.15443708848927,49.897911209842555
0.5045057644351498,98.00357787984643,8,0,10.061843654694895,1,98.4408082207823,65.43491970544822
0.537956779716664,101.3939296834416,4,1,12.056781730128202,1,106.14165660642311,66.81473145736658
0.7269169192536822,121.04865936172138,6,1,10.52057799081981,1,109.8365989908031,65.68983104082182
0.7855536030829331,120.56123460157238,5,1,10.509062457219784,0,98.4073446065855,63.15214702291884
0.5300559398226259,101.68921528034835,3,1,9.938868791932215,0,110.32875172897566,62.76940590566922
0.39386071216556573,100.29298363038342,1,1,13.038099642194943,0,103.1823061246214,68.70043753192056
0.5567410058861224,96.01339916869873,7,0,9.395841337965308,0,95.324044842411,59.485909020010965
0.660499487357253,123.90649521442253,5,1,9.576636832567544,1,97.40079607814054,58.33284127138714
0.5422658966124239,89.09919084882402,5,1,10.162280661867408,0,101.49410505732739,70.93736197453691
0.7079922420861582,128.04228343257282,7,1,13.072981061235904,0,89.72794479896773,66.13225293001429
0.4345018644761396,99.395007299404,10,0,8.666496485288864,0,101.17660081957622,61.785561912381795
0.4471690856701649,99.06094023107426,5,0,11.012726659750445,0,100.44879516285505,53.59706106500848
0.35883521287315645,79.97290265952608,3,1,10.25139746038717,1,103.89586055769449,72.12923633559171
0.8206478575462981,133.67336927062377,3,0,8.695089120992913,1,102.48160356279396,46.64662336021737
0.3652205712708252,83.3926900888494,7,1,9.89234699198278,1,105.63798783270013,61.28950721910081
0.6754005204251694,118.6994672604865,6,0,8.749850192031769,1,104.97620926752676,52.715169315449444
0.5226623393645866,107.45421273845855,8,0,9.112080495510412,0,109.30310755569037,49.69164018676002
0.6633017259715484,112.3754143688132,7,1,11.725887900527121,0,96.15758026878609,61.327327216006275
0.7047702010156112,122.82558442528257,6,0,11.875511667594186,0,97.8183622994645,53.96599716396966
0.9383142855684312,151.2218432299796,8,1,10.473811427291695,1,100.4035709571818,67.90646419403623
0.6345354896416122,114.22987338824717,6,0,7.46594383522212,1,110.98721040656129,52.95858987553837
0.5350081496063392,108.04789280433532,1,0,9.886266099407203,0,93.51054520406655,44.709023429360165
0.3173721008956285,87.81466614660204,5,0,9.204124340658389,0,96.4411365707484,62.85198056881706
0.5721338254343795,97.91172062684484,6,1,11.535471516822152,0,96.33159278164024,62.01336918521427
0.61020524979687,113.76214003745329,7,0,11.44596266265618,1,101.43518536816012,58.28061576371738
0.4839202927608284,107.11711508316137,7,0,8.211404401250528,1,110.32563403749229,61.24414247523724
0.690439752978607,126.4822246956821,9,1,10.674543138566092,0,97.87228247645889,67.6207944321704
0.3344932253855717,75.3562237684514,6,1,11.611368446790067,1,105.76959504146136,64.14702296712105
0.3266613482649259,79.46007498760062,4,0,9.337730980969923,0,103.82270576249743,53.198427943652874
0.5209293515419517,95.58682204653198,8,0,10.187708471479958,1,102.95758076334923,58.88380846245862
0.7935310773659197,129.35870288726252,8,0,10.405748118019801,0,102.41804149304605,47.21672134790783
0.46118311951562596,102.3969216200361,8,1,9.241227265745575,0,89.11786631102582,57.428430724429326
0.7529188602292365,119.82265882445192,3,1,12.036080298436454,0,95.88799937053955,65.82950437690621
0.5443702620955886,112.71831237194849,10,0,10.078507416785124,0,103.56316144316986,60.786575958755094
0.6151462506654362,116.46547427442418,6,1,9.876054747436578,0,104.85296136836055,67.3783909716778
0.5402880463067419,95.37174446545627,8,1,12.766172035994284,0,97.1980657447231,75.57957834436283
0.5046233954008539,95.64430631346129,7,1,12.14607082286512,1,104.77226007965292,66.75549144195035
0.4423618604464412,93.8348131349992,1,0,10.061731874571143,1,110.90188241016402,56.7238041677256
0.3772153590508207,93.80956861538849,5,0,10.011283376604062,1,111.71084676453827,54.42366769541655
0.6849331423377691,117.6005351729255,2,1,10.935277241825037,0,104.50463673245088,58.5151000963347
0.6728238433731946,111.78843106801224,4,1,10.616571281961255,0,91.72405256392926,55.03003301433248
0.6780741572164786,119.09612931824935,10,0,10.136313071165013,0,98.57982977576957,61.409102313375186
0.5571927131053371,113.24234126227105,6,1,9.929398618216657,1,102.36432477499174,62.133165440064246
0.6629316144884037,112.62455585233663,7,0,8.303238936162773,0,95.7951270890415,63.63738722345461
0.3708289571986949,89.57931981227969,9,0,9.97575013181925,1,96.72141278884682,58.28564448616784
0.7075341601509688,118.74534836559195,7,0,10.074978884659542,0,100.16031995399622,58.049122864918914
0.5261474809676479,106.14203288540557,9,0,10.396199232670616,1,95.09866452471954,51.153844753868256
0.6844557433857048,113.26943352554981,7,1,10.58363959438444,0,96.69941388615075,67.79943690188662
0.6567080760593278,112.91325051291177,2,1,10.17203814217916,0,91.24211848983026,60.43401844129387
0.5442869494254587,106.36126372503949,10,0,8.174686454146398,0,96.19749236670528,54.70346139479375
0.7727858350940675,123.63121137757946,10,0,11.64595767168757,1,97.76370070338673,53.06552173664987
0.5353815300910156,99.51298125198097,9,1,8.447588222464601,1,96.84319771314068,58.48547666900338
0.4827351835840439,95.33865269006249,9,0,7.8146079432669,0,96.22782042706767,46.152392399028344
0.9596961956596886,145.1380119365179,10,0,8.04461325746502,0,100.6874408077014,56.20691771554603
0.8021866351640359,125.08075565594163,4,0,10.84729526606716,1,105.21704430881398,53.726596221085586
0.5137263651050947,109.2342239507193,3,0,8.96188867632956,1,101.9626162341267,51.360165115503165
0.7441773908385265,122.85147550286558,6,1,10.99399974665491,0,99.82106041781607,69.5891536314784
0.610311131247526,107.51509795695407,1,0,8.896504251856172,0,102.69713108618642,51.6366887670294
0.6640842701414797,116.76142125664975,2,0,10.719849856779847,0,92.71576047036365,53.87366797833991
0.5536395182228162,109.53585273664437,8,0,9.156948469274514,1,109.83481658693688,51.5708179931036
0.48936862680648296,106.68264098838034,5,1,8.525889427978367,1,110.74411885815036,61.68273251584576
0.5420120324914404,104.30049592954646,9,0,9.635470480977212,0,109.07950462888816,56.34873830032113
0.6370876193603472,112.9374077033305,5,1,9.200545371674055,1,105.5606024867742,53.305450327810945
0.6405088903169123,108.9301302310899,10,0,8.067126418210085,1,100.8865435618262,63.78180934300491
0.6852068711819488,117.26157876859425,3,1,9.512030331306935,0,96.58082542188761,61.13790310630183
0.5112273054139909,93.82545724760824,6,0,9.861321844515327,0,99.17999005869542,51.35470236801814
0.47581494737321073,105.14749803985833,8,0,10.644762425747798,1,97.82137545728327,54.8000691920669
0.47400830558498797,95.75475358749537,2,0,9.360515797102718,0,90.84444289629019,44.156997510080735
0.7048035139334452,114.7384428421746,7,1,12.076361928559608,1,103.69444566457435,73.55181825650652
0.5943053740854509,109.39061084091918,6,0,9.686590887191537,1,101.53479010500213,52.667658171304595
0.6414819668258716,115.32901762220263,6,0,10.55876443939162,1,95.84737277639293,54.14755015365277
0.534050881151412,102.44817005729264,8,0,9.933236095994468,0,94.703750849157,56.550903944876055
0.6030895513030163,106.25822147407015,9,0,9.008514526215858,1,104.17638845060466,58.44027596661127
0.5398918626663836,98.85165484161561,3,1,11.237689656659676,0,99.09511405857964,58.47028032228381
0.8027450926036792,139.37329212736987,7,1,8.299140574436521,0,97.51571509176904,55.013689074691314
0.6936133459032074,121.80806928478066,2,0,10.77657267059997,0,100.33733327632709,53.97474796762441
0.5103155582175614,99.58717831992553,2,0,9.158826871719773,1,113.46599409571294,50.02353014275637
0.5075061805448566,105.14500318120776,6,1,11.669087679385473,0,107.22476238759873,66.13085540755463
0.33571312491466365,74.2948819407636,5,1,10.692203363824202,1,113.65553570584855,69.50831435102337
0.5967175822290329,116.23205399004067,8,1,10.089342987954025,1,103.3494253472267,69.6214187527415
0.6440797176065338,108.98825864874672,5,0,8.408760033588903,1,109.70800898921603,57.982670621695206
0.617236834348363,116.23713454764348,5,0,9.674294243755208,1,108.5737928311817,47.3104645046394
0.46152404299932037,82.28343262519962,2,0,9.790778652892207,1,102.48718356937476,50.91435554059779
0.6014862052126766,113.21603165984047,4,0,10.985933311449923,1,111.03014317967865,51.22234222001944
0.5357749162659413,104.11929617611997,7,1,10.43085422013439,1,100.36602198662607,63.11138637921536
0.26784148699209354,82.3680813104784,6,1,11.292042245846822,0,106.2751801607823,62.849946385607076
0.8646673165850274,145.72026859303546,5,1,10.341457287275077,0,102.11337620486592,55.07904648177601
0.6105628645870542,104.75780065865999,5,1,10.279566968742518,1,112.43719297371243,56.580012203441235
0.7759505249627896,126.24907287433177,8,1,12.016283505315576,1,99.7026571206897,65.53918793768577
0.5836404037173057,105.61982398545987,8,1,12.948540801087738,1,105.40301578826036,68.46912671201284
0.8456458088921153,140.67789790904192,1,1,10.003225907360171,0,100.12468849617284,64.29074407376754
0.4752875716762812,103.64006418186686,4,0,9.553501208469257,1,105.96731008088649,52.75691903695566
0.7253564328827586,122.04749682617586,4,0,10.573836560505008,1,106.19015330287328,56.85568562249295
0.5718508476056297,112.3631425379105,4,1,11.2902935418014,1,100.11457752547224,64.59557451919734
0.8334260830160094,134.78580627762986,10,0,8.74447877900608,0,99.45528897276161,65.6705195767562
0.7493298836862223,124.18772104379312,2,0,10.335081817150485,0,95.50398476954743,59.880372928985885
